trip_id,route_id,vehicle_id,departure_datetime,arrival_datetime,vehicle_capacity,passengers_onboard,trip_status
TR13611,RT009,VH005,2024-10-22 11:15:00,2024-10-22 13:08:00,45,18,completed
TR13612,RT009,VH002,2024-10-22 16:33:00,2024-10-22 18:30:00,55,30,completed
TR13613,RT010,VH013,2024-10-22 05:52:00,2024-10-22 06:33:00,8,3,completed
TR13614,RT010,VH018,2024-10-22 09:54:00,2024-10-22 10:30:00,8,6,completed
TR13615,RT010,VH013,2024-10-22 14:06:00,2024-10-22 14:42:00,8,5,completed
TR13616,RT010,VH014,2024-10-22 17:58:00,2024-10-22 18:42:00,8,3,completed
TR13617,RT001,VH008,2024-10-23 06:08:00,2024-10-23 07:13:00,40,27,completed
TR13618,RT001,VH007,2024-10-23 07:56:00,2024-10-23 09:09:00,40,31,completed
TR13619,RT001,VH008,2024-10-23 10:08:00,2024-10-23 11:22:00,40,16,completed
TR13620,RT001,VH002,2024-10-23 12:08:00,2024-10-23 13:27:00,55,35,completed
TR13621,RT001,VH001,2024-10-23 13:54:00,2024-10-23 15:05:00,55,33,completed
TR13622,RT001,VH007,2024-10-23 15:58:00,2024-10-23 17:05:00,40,17,completed
TR13623,RT001,VH002,2024-10-23 18:00:00,2024-10-23 19:20:00,55,26,completed
TR13624,RT001,VH008,2024-10-23 20:03:00,2024-10-23 21:21:00,40,24,completed
TR13625,RT002,VH003,2024-10-23 06:06:00,2024-10-23 07:03:00,49,40,completed
TR13626,RT002,VH003,2024-10-23 08:37:00,2024-10-23 09:51:00,49,24,completed
TR13627,RT002,VH004,2024-10-23 11:19:00,2024-10-23 12:16:00,49,41,completed
TR13628,RT002,VH010,2024-10-23 13:54:00,2024-10-23 14:50:00,49,31,completed
TR13629,RT002,VH010,2024-10-23 16:44:00,2024-10-23 17:45:00,49,20,completed
TR13630,RT002,VH017,2024-10-23 19:28:00,2024-10-23 20:40:00,49,36,completed
TR13631,RT003,VH004,2024-10-23 05:57:00,2024-10-23 07:54:00,49,36,completed
TR13632,RT003,VH006,2024-10-23 10:09:00,2024-10-23 12:15:00,45,29,completed
TR13633,RT003,VH005,2024-10-23 14:08:00,2024-10-23 16:24:00,45,32,completed
TR13634,RT003,VH004,2024-10-23 18:02:00,2024-10-23 20:10:00,49,36,completed
TR13635,RT004,VH005,2024-10-23 06:05:00,2024-10-23 07:32:00,45,21,completed
TR13636,RT004,VH006,2024-10-23 09:08:00,2024-10-23 10:58:00,45,29,completed
TR13637,RT004,VH005,2024-10-23 12:14:00,2024-10-23 13:39:00,45,20,completed
TR13638,RT004,VH005,2024-10-23 15:39:00,2024-10-23 17:30:00,45,29,completed
TR13639,RT004,VH006,2024-10-23 18:44:00,2024-10-23 20:23:00,45,34,completed
TR13640,RT005,VH018,2024-10-23 06:02:00,2024-10-23 07:14:00,8,3,completed
TR13641,RT005,VH011,2024-10-23 11:19:00,2024-10-23 12:41:00,12,8,completed
TR13642,RT005,VH011,2024-10-23 16:42:00,2024-10-23 18:01:00,12,7,completed
TR13643,RT006,VH003,2024-10-23 06:07:00,2024-10-23 08:05:00,49,24,completed
TR13644,RT006,VH009,2024-10-23 09:57:00,2024-10-23 11:39:00,40,33,completed
TR13645,RT006,VH003,2024-10-23 14:04:00,2024-10-23 15:35:00,49,30,completed
TR13646,RT006,VH003,2024-10-23 18:05:00,2024-10-23 19:32:00,49,39,completed
TR13647,RT007,VH014,2024-10-23 05:50:00,2024-10-23 06:56:00,8,3,completed
TR13648,RT007,VH014,2024-10-23 11:27:00,2024-10-23 12:26:00,8,4,completed
TR13649,RT007,VH012,2024-10-23 16:50:00,2024-10-23 17:51:00,12,6,completed
TR13650,RT008,VH002,2024-10-23 05:52:00,2024-10-23 06:39:00,55,46,completed
TR13651,RT008,VH016,2024-10-23 08:42:00,2024-10-23 09:39:00,55,22,completed
TR13652,RT008,VH001,2024-10-23 11:17:00,2024-10-23 12:03:00,55,32,completed
TR13653,RT008,VH002,2024-10-23 14:10:00,2024-10-23 15:09:00,55,26,completed
TR13654,RT008,VH008,2024-10-23 16:42:00,2024-10-23 17:24:00,40,27,completed
TR13655,RT008,VH001,2024-10-23 19:27:00,2024-10-23 20:27:00,55,32,completed
TR13656,RT009,VH006,2024-10-23 06:03:00,2024-10-23 08:03:00,45,25,completed
TR13657,RT009,VH005,2024-10-23 11:21:00,2024-10-23 12:57:00,45,20,completed
TR13658,RT009,VH002,2024-10-23 16:36:00,2024-10-23 18:28:00,55,27,completed
TR13659,RT010,VH014,2024-10-23 05:55:00,2024-10-23 06:33:00,8,6,completed
TR13660,RT010,VH013,2024-10-23 10:05:00,2024-10-23 10:45:00,8,3,completed
TR13661,RT010,VH013,2024-10-23 14:00:00,2024-10-23 14:41:00,8,5,completed
TR13662,RT010,VH013,2024-10-23 18:06:00,2024-10-23 18:46:00,8,5,completed
TR13663,RT001,VH002,2024-10-24 06:01:00,2024-10-24 07:23:00,55,31,completed
TR13664,RT001,VH008,2024-10-24 08:10:00,2024-10-24 09:32:00,40,31,completed
TR13665,RT001,VH007,2024-10-24 10:02:00,2024-10-24 11:18:00,40,17,completed
TR13666,RT001,VH001,2024-10-24 12:10:00,2024-10-24 13:29:00,55,44,completed
TR13667,RT001,VH001,2024-10-24 13:53:00,2024-10-24 15:07:00,55,36,completed
TR13668,RT001,VH002,2024-10-24 15:58:00,2024-10-24 17:20:00,55,32,completed
TR13669,RT001,VH016,2024-10-24 18:00:00,2024-10-24 19:20:00,55,40,completed
TR13670,RT001,VH008,2024-10-24 20:10:00,2024-10-24 21:17:00,40,32,completed
TR13671,RT002,VH004,2024-10-24 05:56:00,2024-10-24 07:05:00,49,30,completed
TR13672,RT002,VH010,2024-10-24 08:40:00,2024-10-24 09:55:00,49,36,completed
TR13673,RT002,VH010,2024-10-24 11:20:00,2024-10-24 12:33:00,49,31,completed
TR13674,RT002,VH017,2024-10-24 13:51:00,2024-10-24 15:03:00,49,29,completed
TR13675,RT002,VH017,2024-10-24 16:30:00,2024-10-24 17:39:00,49,37,completed
TR13676,RT002,VH003,2024-10-24 19:22:00,2024-10-24 20:42:00,49,38,completed
TR13677,RT003,VH006,2024-10-24 06:06:00,2024-10-24 08:38:00,45,33,completed
TR13678,RT003,VH004,2024-10-24 10:06:00,2024-10-24 12:41:00,49,24,completed
TR13679,RT003,VH005,2024-10-24 14:09:00,2024-10-24 16:43:00,45,20,completed
TR13680,RT003,VH004,2024-10-24 17:52:00,2024-10-24 20:12:00,49,27,completed
TR13681,RT004,VH006,2024-10-24 05:59:00,2024-10-24 07:53:00,45,24,completed
TR13682,RT004,VH005,2024-10-24 09:08:00,2024-10-24 10:36:00,45,26,completed
TR13683,RT004,VH005,2024-10-24 12:15:00,2024-10-24 13:36:00,45,30,completed
TR13684,RT004,VH009,2024-10-24 15:30:00,2024-10-24 17:04:00,40,16,completed
TR13685,RT004,VH006,2024-10-24 18:50:00,2024-10-24 20:26:00,45,19,completed
TR13686,RT005,VH011,2024-10-24 06:05:00,2024-10-24 07:06:00,12,6,completed
TR13687,RT005,VH011,2024-10-24 11:28:00,2024-10-24 12:54:00,12,8,completed
TR13688,RT005,VH013,2024-10-24 16:35:00,2024-10-24 17:34:00,8,6,completed
TR13689,RT006,VH003,2024-10-24 06:09:00,2024-10-24 08:05:00,49,29,completed
TR13690,RT006,VH003,2024-10-24 10:02:00,2024-10-24 11:24:00,49,20,completed
TR13691,RT006,VH009,2024-10-24 14:06:00,2024-10-24 16:05:00,40,20,completed
TR13692,RT006,VH009,2024-10-24 18:06:00,2024-10-24 19:36:00,40,23,completed
TR13693,RT007,VH015,2024-10-24 05:53:00,2024-10-24 06:47:00,12,9,completed
TR13694,RT007,VH014,2024-10-24 11:21:00,2024-10-24 12:24:00,8,3,completed
TR13695,RT007,VH014,2024-10-24 16:42:00,2024-10-24 17:47:00,8,4,completed
TR13696,RT008,VH002,2024-10-24 05:50:00,2024-10-24 06:37:00,55,41,completed
TR13697,RT008,VH002,2024-10-24 08:46:00,2024-10-24 09:45:00,55,35,completed
TR13698,RT008,VH008,2024-10-24 11:12:00,2024-10-24 12:01:00,40,18,completed
TR13699,RT008,VH001,2024-10-24 14:09:00,2024-10-24 15:01:00,55,38,completed
TR13700,RT008,VH008,2024-10-24 16:44:00,2024-10-24 17:33:00,40,28,completed
TR13701,RT008,VH002,2024-10-24 19:27:00,2024-10-24 20:11:00,55,23,completed
TR13702,RT009,VH006,2024-10-24 06:00:00,2024-10-24 07:36:00,45,35,completed
TR13703,RT009,VH002,2024-10-24 11:15:00,2024-10-24 12:55:00,55,41,completed
TR13704,RT009,VH006,2024-10-24 16:46:00,2024-10-24 18:39:00,45,30,completed
TR13705,RT010,VH018,2024-10-24 05:53:00,2024-10-24 06:26:00,8,6,completed
TR13706,RT010,VH013,2024-10-24 09:51:00,2024-10-24 10:27:00,8,3,completed
TR13707,RT010,VH014,2024-10-24 14:03:00,2024-10-24 14:47:00,8,6,completed
TR13708,RT010,VH013,2024-10-24 18:07:00,2024-10-24 18:42:00,8,5,completed
TR13709,RT001,VH007,2024-10-25 06:08:00,2024-10-25 07:25:00,40,32,completed
TR13710,RT001,VH008,2024-10-25 08:04:00,2024-10-25 09:14:00,40,20,completed
TR13711,RT001,VH001,2024-10-25 10:08:00,2024-10-25 11:19:00,55,25,completed
TR13712,RT001,VH016,2024-10-25 11:54:00,2024-10-25 12:53:00,55,38,completed
TR13713,RT001,VH008,2024-10-25 13:52:00,2024-10-25 15:00:00,40,27,completed
TR13714,RT001,VH008,2024-10-25 16:10:00,2024-10-25 17:15:00,40,27,completed
TR13715,RT001,VH007,2024-10-25 18:02:00,2024-10-25 19:18:00,40,21,completed
TR13716,RT001,VH007,2024-10-25 19:53:00,2024-10-25 21:15:00,40,25,completed
TR13717,RT002,VH017,2024-10-25 05:54:00,2024-10-25 07:04:00,49,25,completed
TR13718,RT002,VH017,2024-10-25 08:46:00,2024-10-25 09:49:00,49,19,completed
TR13719,RT002,VH017,2024-10-25 11:15:00,2024-10-25 12:33:00,49,20,completed
TR13720,RT002,VH003,2024-10-25 13:50:00,2024-10-25 14:55:00,49,40,completed
TR13721,RT002,VH010,2024-10-25 16:43:00,2024-10-25 17:40:00,49,37,completed
TR13722,RT002,VH003,2024-10-25 19:17:00,2024-10-25 20:24:00,49,31,completed
TR13723,RT003,VH004,2024-10-25 06:10:00,2024-10-25 08:34:00,49,34,completed
TR13724,RT003,VH004,2024-10-25 09:56:00,2024-10-25 12:15:00,49,25,completed
TR13725,RT003,VH005,2024-10-25 14:03:00,2024-10-25 16:23:00,45,22,completed
TR13726,RT003,VH006,2024-10-25 17:53:00,2024-10-25 19:47:00,45,37,completed
TR13727,RT004,VH009,2024-10-25 05:54:00,2024-10-25 07:38:00,40,33,completed
TR13728,RT004,VH006,2024-10-25 09:12:00,2024-10-25 10:47:00,45,34,completed
TR13729,RT004,VH009,2024-10-25 12:17:00,2024-10-25 13:43:00,40,22,completed
TR13730,RT004,VH009,2024-10-25 15:40:00,2024-10-25 17:00:00,40,22,completed
TR13731,RT004,VH005,2024-10-25 18:41:00,2024-10-25 20:21:00,45,34,completed
TR13732,RT005,VH018,2024-10-25 06:01:00,2024-10-25 07:05:00,8,3,completed
TR13733,RT005,VH018,2024-10-25 11:10:00,2024-10-25 12:17:00,8,4,completed
TR13734,RT005,VH013,2024-10-25 16:40:00,2024-10-25 17:55:00,8,3,completed
TR13735,RT006,VH010,2024-10-25 05:57:00,2024-10-25 07:20:00,49,20,completed
TR13736,RT006,VH010,2024-10-25 10:10:00,2024-10-25 11:47:00,49,21,completed
TR13737,RT006,VH003,2024-10-25 13:50:00,2024-10-25 15:25:00,49,23,completed
TR13738,RT006,VH009,2024-10-25 17:52:00,2024-10-25 19:25:00,40,30,completed
TR13739,RT007,VH015,2024-10-25 05:57:00,2024-10-25 07:06:00,12,5,completed
TR13740,RT007,VH012,2024-10-25 11:24:00,2024-10-25 12:16:00,12,5,completed
TR13741,RT007,VH014,2024-10-25 16:39:00,2024-10-25 17:27:00,8,4,completed
TR13742,RT008,VH001,2024-10-25 06:01:00,2024-10-25 06:59:00,55,24,completed
TR13743,RT008,VH016,2024-10-25 08:30:00,2024-10-25 09:15:00,55,46,completed
TR13744,RT008,VH002,2024-10-25 11:16:00,2024-10-25 12:08:00,55,35,completed
TR13745,RT008,VH016,2024-10-25 13:55:00,2024-10-25 14:44:00,55,35,completed
TR13746,RT008,VH001,2024-10-25 16:34:00,2024-10-25 17:20:00,55,44,completed
TR13747,RT008,VH002,2024-10-25 19:15:00,2024-10-25 19:57:00,55,22,completed
TR13748,RT009,VH006,2024-10-25 06:04:00,2024-10-25 07:47:00,45,24,completed
TR13749,RT009,VH005,2024-10-25 11:27:00,2024-10-25 13:10:00,45,29,completed
TR13750,RT009,VH002,2024-10-25 16:40:00,2024-10-25 18:29:00,55,30,completed
TR13751,RT010,VH018,2024-10-25 05:59:00,2024-10-25 06:34:00,8,3,completed
TR13752,RT010,VH018,2024-10-25 09:52:00,2024-10-25 10:25:00,8,6,completed
TR13753,RT010,VH013,2024-10-25 13:53:00,2024-10-25 14:32:00,8,6,completed
TR13754,RT010,VH014,2024-10-25 17:54:00,2024-10-25 18:31:00,8,6,completed
TR13755,RT001,VH016,2024-10-26 06:10:00,2024-10-26 07:22:00,55,39,completed
TR13756,RT001,VH016,2024-10-26 07:57:00,2024-10-26 09:00:00,55,25,completed
TR13757,RT001,VH008,2024-10-26 09:57:00,2024-10-26 11:20:00,40,24,completed
TR13758,RT001,VH002,2024-10-26 12:08:00,2024-10-26 13:06:00,55,36,completed
TR13759,RT001,VH016,2024-10-26 14:05:00,2024-10-26 15:23:00,55,38,completed
TR13760,RT001,VH008,2024-10-26 16:00:00,2024-10-26 17:16:00,40,31,completed
TR13761,RT001,VH008,2024-10-26 18:10:00,2024-10-26 19:18:00,40,30,completed
TR13762,RT001,VH008,2024-10-26 20:07:00,2024-10-26 21:12:00,40,21,completed
TR13763,RT002,VH017,2024-10-26 06:05:00,2024-10-26 07:16:00,49,20,completed
TR13764,RT002,VH017,2024-10-26 08:48:00,2024-10-26 09:54:00,49,32,completed
TR13765,RT002,VH004,2024-10-26 11:22:00,2024-10-26 12:37:00,49,24,completed
TR13766,RT002,VH010,2024-10-26 13:50:00,2024-10-26 15:06:00,49,39,completed
TR13767,RT002,VH010,2024-10-26 16:33:00,2024-10-26 17:53:00,49,20,completed
TR13768,RT002,VH010,2024-10-26 19:16:00,2024-10-26 20:15:00,49,26,completed
TR13769,RT003,VH004,2024-10-26 05:58:00,2024-10-26 08:10:00,49,22,completed
TR13770,RT003,VH006,2024-10-26 09:52:00,2024-10-26 11:50:00,45,26,completed
TR13771,RT003,VH005,2024-10-26 14:01:00,2024-10-26 16:33:00,45,28,completed
TR13772,RT003,VH004,2024-10-26 18:07:00,2024-10-26 20:13:00,49,23,completed
TR13773,RT004,VH009,2024-10-26 05:53:00,2024-10-26 07:38:00,40,32,completed
TR13774,RT004,VH005,2024-10-26 09:22:00,2024-10-26 11:08:00,45,37,completed
TR13775,RT004,VH006,2024-10-26 12:24:00,2024-10-26 14:17:00,45,31,completed
TR13776,RT004,VH006,2024-10-26 15:28:00,2024-10-26 17:20:00,45,21,completed
TR13777,RT004,VH009,2024-10-26 18:54:00,2024-10-26 20:48:00,40,29,completed
TR13778,RT005,VH013,2024-10-26 05:52:00,2024-10-26 06:51:00,8,6,completed
TR13779,RT005,VH013,2024-10-26 11:30:00,2024-10-26 12:35:00,8,6,completed
TR13780,RT005,VH013,2024-10-26 16:50:00,2024-10-26 18:03:00,8,4,completed
TR13781,RT006,VH003,2024-10-26 06:06:00,2024-10-26 08:04:00,49,19,completed
TR13782,RT006,VH003,2024-10-26 10:01:00,2024-10-26 11:51:00,49,33,completed
TR13783,RT006,VH009,2024-10-26 14:04:00,2024-10-26 15:53:00,40,32,completed
TR13784,RT006,VH003,2024-10-26 18:07:00,2024-10-26 19:43:00,49,41,completed
TR13785,RT007,VH015,2024-10-26 05:57:00,2024-10-26 07:00:00,12,8,completed
TR13786,RT007,VH014,2024-10-26 11:29:00,2024-10-26 12:19:00,8,6,completed
TR13787,RT007,VH015,2024-10-26 16:37:00,2024-10-26 17:32:00,12,6,completed
TR13788,RT008,VH001,2024-10-26 06:07:00,2024-10-26 06:53:00,55,44,completed
TR13789,RT008,VH016,2024-10-26 08:46:00,2024-10-26 09:30:00,55,31,completed
TR13790,RT008,VH001,2024-10-26 11:26:00,2024-10-26 12:09:00,55,46,completed
TR13791,RT008,VH008,2024-10-26 14:01:00,2024-10-26 14:54:00,40,31,completed
TR13792,RT008,VH008,2024-10-26 16:47:00,2024-10-26 17:29:00,40,28,completed
TR13793,RT008,VH008,2024-10-26 19:24:00,2024-10-26 20:18:00,40,21,completed
TR13794,RT009,VH005,2024-10-26 06:09:00,2024-10-26 08:05:00,45,34,completed
TR13795,RT009,VH005,2024-10-26 11:26:00,2024-10-26 13:27:00,45,37,completed
TR13796,RT009,VH002,2024-10-26 16:34:00,2024-10-26 18:12:00,55,35,completed
TR13797,RT010,VH013,2024-10-26 06:07:00,2024-10-26 06:43:00,8,6,completed
TR13798,RT010,VH018,2024-10-26 09:56:00,2024-10-26 10:31:00,8,3,completed
TR13799,RT010,VH013,2024-10-26 14:07:00,2024-10-26 14:51:00,8,5,completed
TR13800,RT010,VH013,2024-10-26 18:01:00,2024-10-26 18:40:00,8,6,completed
TR13801,RT001,VH001,2024-10-27 06:09:00,2024-10-27 07:09:00,55,26,completed
TR13802,RT001,VH001,2024-10-27 07:55:00,2024-10-27 09:09:00,55,45,completed
TR13803,RT001,VH008,2024-10-27 10:04:00,2024-10-27 11:13:00,40,25,completed
TR13804,RT001,VH001,2024-10-27 11:51:00,2024-10-27 13:06:00,55,30,completed
TR13805,RT001,VH001,2024-10-27 13:55:00,2024-10-27 15:08:00,55,30,completed
TR13806,RT001,VH016,2024-10-27 16:05:00,2024-10-27 17:06:00,55,27,completed
TR13807,RT001,VH008,2024-10-27 18:05:00,2024-10-27 19:05:00,40,24,completed
TR13808,RT001,VH001,2024-10-27 20:00:00,2024-10-27 21:07:00,55,26,completed
TR13809,RT002,VH010,2024-10-27 05:58:00,2024-10-27 07:09:00,49,41,completed
TR13810,RT002,VH003,2024-10-27 08:42:00,2024-10-27 09:52:00,49,25,completed
TR13811,RT002,VH003,2024-10-27 11:30:00,2024-10-27 12:38:00,49,33,completed
TR13812,RT002,VH017,2024-10-27 13:59:00,2024-10-27 15:04:00,49,26,completed
TR13813,RT002,VH010,2024-10-27 16:36:00,2024-10-27 17:49:00,49,33,completed
TR13814,RT002,VH004,2024-10-27 19:15:00,2024-10-27 20:24:00,49,26,completed
TR13815,RT003,VH005,2024-10-27 05:53:00,2024-10-27 08:24:00,45,31,completed
TR13816,RT003,VH006,2024-10-27 10:10:00,2024-10-27 12:36:00,45,32,completed
TR13817,RT003,VH004,2024-10-27 14:10:00,2024-10-27 16:49:00,49,38,completed
TR13818,RT003,VH006,2024-10-27 17:55:00,2024-10-27 20:08:00,45,32,completed
TR13819,RT004,VH005,2024-10-27 05:52:00,2024-10-27 07:25:00,45,35,completed
TR13820,RT004,VH009,2024-10-27 09:08:00,2024-10-27 10:39:00,40,26,completed
TR13821,RT004,VH009,2024-10-27 12:19:00,2024-10-27 14:13:00,40,23,completed
TR13822,RT004,VH009,2024-10-27 15:31:00,2024-10-27 17:11:00,40,26,completed
TR13823,RT004,VH009,2024-10-27 18:42:00,2024-10-27 20:30:00,40,26,completed
TR13824,RT005,VH011,2024-10-27 06:05:00,2024-10-27 07:23:00,12,4,completed
TR13825,RT005,VH018,2024-10-27 11:30:00,2024-10-27 12:30:00,8,3,completed
TR13826,RT005,VH011,2024-10-27 16:34:00,2024-10-27 17:46:00,12,5,completed
TR13827,RT006,VH009,2024-10-27 06:02:00,2024-10-27 07:33:00,40,24,completed
TR13828,RT006,VH009,2024-10-27 10:03:00,2024-10-27 11:37:00,40,32,completed
TR13829,RT006,VH009,2024-10-27 13:54:00,2024-10-27 15:17:00,40,26,completed
TR13830,RT006,VH010,2024-10-27 17:52:00,2024-10-27 19:21:00,49,40,completed
TR13831,RT007,VH015,2024-10-27 06:04:00,2024-10-27 06:57:00,12,7,completed
TR13832,RT007,VH014,2024-10-27 11:11:00,2024-10-27 12:18:00,8,6,completed
TR13833,RT007,VH012,2024-10-27 16:50:00,2024-10-27 17:41:00,12,9,completed
TR13834,RT008,VH016,2024-10-27 05:58:00,2024-10-27 06:42:00,55,31,completed
TR13835,RT008,VH016,2024-10-27 08:39:00,2024-10-27 09:24:00,55,30,completed
TR13836,RT008,VH002,2024-10-27 11:12:00,2024-10-27 12:10:00,55,25,completed
TR13837,RT008,VH001,2024-10-27 13:50:00,2024-10-27 14:34:00,55,29,completed
TR13838,RT008,VH016,2024-10-27 16:47:00,2024-10-27 17:33:00,55,28,completed
TR13839,RT008,VH016,2024-10-27 19:22:00,2024-10-27 20:19:00,55,38,completed
TR13840,RT009,VH005,2024-10-27 05:50:00,2024-10-27 07:58:00,45,26,completed
TR13841,RT009,VH006,2024-10-27 11:13:00,2024-10-27 12:56:00,45,21,completed
TR13842,RT009,VH005,2024-10-27 16:47:00,2024-10-27 18:44:00,45,31,completed
TR13843,RT010,VH014,2024-10-27 05:58:00,2024-10-27 06:34:00,8,5,completed
TR13844,RT010,VH013,2024-10-27 09:57:00,2024-10-27 10:39:00,8,6,completed
TR13845,RT010,VH018,2024-10-27 14:10:00,2024-10-27 14:52:00,8,6,completed
TR13846,RT010,VH018,2024-10-27 17:58:00,2024-10-27 18:29:00,8,3,completed
TR13847,RT001,VH008,2024-10-28 06:06:00,2024-10-28 07:17:00,40,30,completed
TR13848,RT001,VH016,2024-10-28 08:09:00,2024-10-28 09:26:00,55,46,completed
TR13849,RT001,VH008,2024-10-28 10:03:00,2024-10-28 11:10:00,40,30,completed
TR13850,RT001,VH001,2024-10-28 11:55:00,2024-10-28 12:58:00,55,32,completed
TR13851,RT001,VH007,2024-10-28 14:06:00,2024-10-28 15:19:00,40,19,completed
TR13852,RT001,VH008,2024-10-28 16:02:00,2024-10-28 17:23:00,40,27,completed
TR13853,RT001,VH016,2024-10-28 18:01:00,2024-10-28 19:24:00,55,35,completed
TR13854,RT001,VH001,2024-10-28 19:55:00,2024-10-28 21:08:00,55,24,completed
TR13855,RT002,VH017,2024-10-28 06:04:00,2024-10-28 07:17:00,49,23,completed
TR13856,RT002,VH017,2024-10-28 08:43:00,2024-10-28 09:49:00,49,36,completed
TR13857,RT002,VH004,2024-10-28 11:24:00,2024-10-28 12:23:00,49,33,completed
TR13858,RT002,VH004,2024-10-28 13:54:00,2024-10-28 14:56:00,49,27,completed
TR13859,RT002,VH004,2024-10-28 16:46:00,2024-10-28 17:55:00,49,39,completed
TR13860,RT002,VH004,2024-10-28 19:13:00,2024-10-28 20:17:00,49,37,completed
TR13861,RT003,VH005,2024-10-28 06:04:00,2024-10-28 08:34:00,45,26,completed
TR13862,RT003,VH005,2024-10-28 10:02:00,2024-10-28 12:43:00,45,22,completed
TR13863,RT003,VH006,2024-10-28 14:09:00,2024-10-28 16:16:00,45,19,completed
TR13864,RT003,VH006,2024-10-28 17:56:00,2024-10-28 20:37:00,45,35,completed
TR13865,RT004,VH009,2024-10-28 05:59:00,2024-10-28 07:34:00,40,27,completed
TR13866,RT004,VH009,2024-10-28 09:04:00,2024-10-28 10:24:00,40,16,completed
TR13867,RT004,VH006,2024-10-28 12:23:00,2024-10-28 13:49:00,45,26,completed
TR13868,RT004,VH005,2024-10-28 15:33:00,2024-10-28 17:16:00,45,34,completed
TR13869,RT004,VH009,2024-10-28 18:53:00,2024-10-28 20:23:00,40,18,completed
TR13870,RT005,VH011,2024-10-28 05:57:00,2024-10-28 06:58:00,12,7,completed
TR13871,RT005,VH018,2024-10-28 11:14:00,2024-10-28 12:22:00,8,3,completed
TR13872,RT005,VH013,2024-10-28 16:49:00,2024-10-28 17:54:00,8,4,completed
TR13873,RT006,VH003,2024-10-28 06:02:00,2024-10-28 07:51:00,49,20,completed
TR13874,RT006,VH009,2024-10-28 09:55:00,2024-10-28 11:33:00,40,23,completed
TR13875,RT006,VH010,2024-10-28 13:50:00,2024-10-28 15:46:00,49,22,completed
TR13876,RT006,VH009,2024-10-28 18:02:00,2024-10-28 19:29:00,40,20,completed
TR13877,RT007,VH015,2024-10-28 05:58:00,2024-10-28 07:07:00,12,9,completed
TR13878,RT007,VH014,2024-10-28 11:10:00,2024-10-28 12:07:00,8,4,completed
TR13879,RT007,VH014,2024-10-28 16:35:00,2024-10-28 17:41:00,8,3,completed
TR13880,RT008,VH016,2024-10-28 05:52:00,2024-10-28 06:36:00,55,39,completed
TR13881,RT008,VH001,2024-10-28 08:43:00,2024-10-28 09:39:00,55,39,completed
TR13882,RT008,VH001,2024-10-28 11:14:00,2024-10-28 12:14:00,55,44,completed
TR13883,RT008,VH016,2024-10-28 13:58:00,2024-10-28 14:41:00,55,35,completed
TR13884,RT008,VH001,2024-10-28 16:34:00,2024-10-28 17:18:00,55,29,completed
TR13885,RT008,VH016,2024-10-28 19:13:00,2024-10-28 20:00:00,55,44,completed
TR13886,RT009,VH006,2024-10-28 06:04:00,2024-10-28 07:34:00,45,18,completed
TR13887,RT009,VH005,2024-10-28 11:26:00,2024-10-28 13:14:00,45,25,completed
TR13888,RT009,VH005,2024-10-28 16:49:00,2024-10-28 18:37:00,45,24,completed
TR13889,RT010,VH018,2024-10-28 06:06:00,2024-10-28 06:49:00,8,3,completed
TR13890,RT010,VH011,2024-10-28 10:05:00,2024-10-28 10:38:00,12,6,completed
TR13891,RT010,VH014,2024-10-28 14:06:00,2024-10-28 14:46:00,8,4,completed
TR13892,RT010,VH013,2024-10-28 18:04:00,2024-10-28 18:36:00,8,3,completed
TR13893,RT001,VH008,2024-10-29 05:54:00,2024-10-29 07:06:00,40,28,completed
TR13894,RT001,VH001,2024-10-29 08:03:00,2024-10-29 09:21:00,55,39,completed
TR13895,RT001,VH007,2024-10-29 09:58:00,2024-10-29 10:56:00,40,23,completed
