booking_id,trip_id,route_id,booking_datetime,passengers,fare_per_passenger,total_fare,payment_method,booking_status,channel
BK028972,TR02939,RT005,2025-06-03 16:00:00,1,28.67,28.67,bancontact,completed,partner_api
BK028973,TR02940,RT006,2025-06-08 06:15:00,4,11.09,44.36,bancontact,completed,website
BK028974,TR02940,RT006,2025-05-26 06:15:00,5,11.47,57.35,bancontact,cancelled,mobile_app
BK028975,TR02940,RT006,2025-05-18 06:15:00,2,9.27,18.54,credit_card,completed,website
BK028976,TR02940,RT006,2025-05-17 06:15:00,2,9.94,19.88,paypal,completed,partner_api
BK028977,TR02940,RT006,2025-05-18 06:15:00,2,9.55,19.1,credit_card,completed,partner_api
BK028978,TR02940,RT006,2025-05-24 06:15:00,3,12.39,37.17,paypal,completed,mobile_app
BK028979,TR02940,RT006,2025-06-08 06:15:00,4,12.93,51.72,paypal,completed,website
BK028980,TR02940,RT006,2025-05-28 06:15:00,2,12.03,24.06,debit_card,completed,partner_api
BK028981,TR02940,RT006,2025-06-02 06:15:00,3,11.39,34.17,bancontact,completed,partner_api
BK028982,TR02940,RT006,2025-05-16 06:15:00,3,10.53,31.59,ideal,completed,mobile_app
BK028983,TR02940,RT006,2025-06-07 06:15:00,3,10.02,30.06,bancontact,completed,website
BK028984,TR02940,RT006,2025-05-30 06:15:00,2,11.04,22.08,bancontact,completed,website
BK028985,TR02940,RT006,2025-06-01 06:15:00,2,10.11,20.22,paypal,completed,website
BK028986,TR02940,RT006,2025-06-07 06:15:00,4,11.78,47.12,bancontact,completed,partner_api
BK028987,TR02940,RT006,2025-05-28 06:15:00,1,10.6,10.6,bancontact,completed,website
BK028988,TR02940,RT006,2025-05-20 06:15:00,3,9.81,29.43,credit_card,completed,mobile_app
BK028989,TR02940,RT006,2025-05-22 06:15:00,3,12.18,36.54,ideal,completed,mobile_app
BK028990,TR02941,RT006,2025-05-31 11:00:00,3,9.08,27.24,paypal,completed,mobile_app
BK028991,TR02941,RT006,2025-05-21 11:00:00,1,12.73,12.73,paypal,completed,mobile_app
BK028992,TR02941,RT006,2025-05-27 11:00:00,2,11.41,22.82,bancontact,completed,website
BK028993,TR02941,RT006,2025-06-03 11:00:00,1,10.81,10.81,debit_card,completed,mobile_app
BK028994,TR02941,RT006,2025-05-24 11:00:00,3,8.93,26.79,paypal,completed,partner_api
BK028995,TR02941,RT006,2025-05-30 11:00:00,1,12.49,12.49,debit_card,completed,mobile_app
BK028996,TR02941,RT006,2025-06-04 11:00:00,1,12.64,12.64,bancontact,completed,mobile_app
BK028997,TR02941,RT006,2025-06-07 11:00:00,2,9.25,18.5,credit_card,completed,mobile_app
BK028998,TR02941,RT006,2025-05-26 11:00:00,1,12.1,12.1,credit_card,cancelled,partner_api
BK028999,TR02941,RT006,2025-06-08 11:00:00,2,10.58,21.16,ideal,completed,mobile_app
BK029000,TR02941,RT006,2025-05-17 11:00:00,1,11.68,11.68,bancontact,completed,mobile_app
BK029001,TR02941,RT006,2025-05-29 11:00:00,1,9.08,9.08,ideal,completed,partner_api
BK029002,TR02941,RT006,2025-06-03 11:00:00,2,12.54,25.08,debit_card,completed,partner_api
BK029003,TR02941,RT006,2025-06-05 11:00:00,2,10.27,20.54,credit_card,completed,partner_api
BK029004,TR02941,RT006,2025-06-04 11:00:00,1,12.7,12.7,ideal,completed,mobile_app
BK029005,TR02941,RT006,2025-06-03 11:00:00,4,11.37,45.48,ideal,cancelled,website
BK029006,TR02941,RT006,2025-05-21 11:00:00,3,8.72,26.16,credit_card,completed,mobile_app
BK029007,TR02942,RT006,2025-06-05 16:15:00,1,11.45,11.45,debit_card,refunded,mobile_app
BK029008,TR02943,RT007,2025-06-12 06:30:00,2,23.18,46.36,paypal,completed,mobile_app
BK029009,TR02943,RT007,2025-06-04 06:30:00,5,23.42,117.1,ideal,completed,mobile_app
BK029010,TR02944,RT007,2025-06-04 11:45:00,1,21.54,21.54,paypal,completed,mobile_app
BK029011,TR02944,RT007,2025-05-27 11:45:00,2,30.71,61.42,ideal,completed,partner_api
BK029012,TR02944,RT007,2025-06-10 11:45:00,1,22.98,22.98,bancontact,completed,mobile_app
BK029013,TR02944,RT007,2025-06-07 11:45:00,4,28.38,113.52,ideal,completed,mobile_app
BK029014,TR02944,RT007,2025-06-11 11:45:00,2,25.66,51.32,debit_card,completed,partner_api
BK029015,TR02945,RT007,2025-06-04 16:45:00,2,31.93,63.86,ideal,completed,mobile_app
BK029016,TR02945,RT007,2025-05-18 16:45:00,4,30.07,120.28,paypal,completed,website
BK029017,TR02945,RT007,2025-06-04 16:45:00,1,24.69,24.69,ideal,completed,mobile_app
BK029018,TR02946,RT008,2025-05-22 06:30:00,5,13.78,68.9,ideal,completed,website
BK029019,TR02946,RT008,2025-05-16 06:30:00,4,12.17,48.68,bancontact,completed,partner_api
BK029020,TR02946,RT008,2025-06-05 06:30:00,3,13.5,40.5,credit_card,cancelled,mobile_app
BK029021,TR02946,RT008,2025-06-08 06:30:00,2,14.21,28.42,credit_card,completed,website
BK029022,TR02946,RT008,2025-05-30 06:30:00,3,13.16,39.48,bancontact,completed,website
BK029023,TR02946,RT008,2025-05-23 06:30:00,4,10.0,40.0,bancontact,completed,partner_api
BK029024,TR02946,RT008,2025-05-18 06:30:00,1,10.12,10.12,debit_card,completed,mobile_app
BK029025,TR02946,RT008,2025-05-28 06:30:00,2,9.45,18.9,paypal,completed,mobile_app
BK029026,TR02946,RT008,2025-05-21 06:30:00,1,10.89,10.89,debit_card,completed,partner_api
BK029027,TR02946,RT008,2025-06-06 06:30:00,3,9.96,29.88,paypal,completed,partner_api
BK029028,TR02946,RT008,2025-05-24 06:30:00,1,12.07,12.07,ideal,completed,mobile_app
BK029029,TR02946,RT008,2025-06-10 06:30:00,2,10.59,21.18,bancontact,cancelled,partner_api
BK029030,TR02946,RT008,2025-06-03 06:30:00,2,10.58,21.16,paypal,completed,mobile_app
BK029031,TR02946,RT008,2025-05-23 06:30:00,1,11.06,11.06,debit_card,completed,mobile_app
BK029032,TR02946,RT008,2025-06-07 06:30:00,4,13.88,55.52,paypal,completed,mobile_app
BK029033,TR02946,RT008,2025-05-29 06:30:00,4,12.42,49.68,paypal,cancelled,partner_api
BK029034,TR02946,RT008,2025-06-02 06:30:00,3,14.1,42.3,credit_card,completed,partner_api
BK029035,TR02946,RT008,2025-06-05 06:30:00,2,12.79,25.58,credit_card,completed,website
BK029036,TR02946,RT008,2025-05-25 06:30:00,1,11.54,11.54,bancontact,completed,website
BK029037,TR02947,RT008,2025-06-03 14:30:00,1,14.23,14.23,ideal,completed,partner_api
BK029038,TR02947,RT008,2025-05-28 14:30:00,5,11.64,58.2,credit_card,completed,website
BK029039,TR02947,RT008,2025-05-25 14:30:00,3,12.19,36.57,ideal,completed,website
BK029040,TR02947,RT008,2025-06-13 14:30:00,1,13.08,13.08,ideal,completed,mobile_app
BK029041,TR02947,RT008,2025-06-06 14:30:00,2,11.43,22.86,debit_card,completed,mobile_app
BK029042,TR02947,RT008,2025-06-06 14:30:00,2,11.09,22.18,debit_card,completed,website
BK029043,TR02947,RT008,2025-05-19 14:30:00,1,10.37,10.37,ideal,completed,website
BK029044,TR02947,RT008,2025-05-19 14:30:00,1,11.66,11.66,debit_card,completed,partner_api
BK029045,TR02947,RT008,2025-06-10 14:30:00,5,14.18,70.9,bancontact,cancelled,website
BK029046,TR02947,RT008,2025-06-04 14:30:00,1,14.01,14.01,debit_card,completed,partner_api
BK029047,TR02947,RT008,2025-05-23 14:30:00,3,12.0,36.0,credit_card,completed,partner_api
BK029048,TR02947,RT008,2025-05-22 14:30:00,1,11.19,11.19,paypal,completed,mobile_app
BK029049,TR02947,RT008,2025-06-09 14:30:00,1,14.25,14.25,paypal,completed,website
BK029050,TR02947,RT008,2025-05-28 14:30:00,3,10.3,30.9,bancontact,completed,partner_api
BK029051,TR02947,RT008,2025-05-26 14:30:00,1,12.88,12.88,ideal,completed,partner_api
BK029052,TR02947,RT008,2025-06-11 14:30:00,1,13.81,13.81,ideal,completed,website
BK029053,TR02947,RT008,2025-05-26 14:30:00,1,9.44,9.44,credit_card,completed,mobile_app
BK029054,TR02947,RT008,2025-06-02 14:30:00,2,10.83,21.66,debit_card,completed,partner_api
BK029055,TR02948,RT009,2025-05-23 06:30:00,2,15.94,31.88,bancontact,completed,website
BK029056,TR02948,RT009,2025-06-13 06:30:00,2,15.4,30.8,paypal,completed,website
BK029057,TR02948,RT009,2025-05-19 06:30:00,1,13.06,13.06,debit_card,completed,partner_api
BK029058,TR02948,RT009,2025-05-16 06:30:00,3,11.71,35.13,ideal,completed,partner_api
BK029059,TR02948,RT009,2025-05-31 06:30:00,3,11.73,35.19,paypal,completed,website
BK029060,TR02948,RT009,2025-05-24 06:30:00,2,12.53,25.06,credit_card,completed,partner_api
BK029061,TR02948,RT009,2025-05-25 06:30:00,3,16.12,48.36,ideal,completed,website
BK029062,TR02948,RT009,2025-06-13 06:30:00,1,11.69,11.69,bancontact,completed,mobile_app
BK029063,TR02948,RT009,2025-05-25 06:30:00,2,17.23,34.46,credit_card,completed,mobile_app
BK029064,TR02948,RT009,2025-06-03 06:30:00,1,16.19,16.19,bancontact,completed,mobile_app
BK029065,TR02948,RT009,2025-06-09 06:30:00,1,16.71,16.71,credit_card,completed,mobile_app
BK029066,TR02948,RT009,2025-05-23 06:30:00,4,14.94,59.76,debit_card,completed,partner_api
BK029067,TR02948,RT009,2025-06-09 06:30:00,3,12.18,36.54,paypal,completed,mobile_app
BK029068,TR02948,RT009,2025-05-30 06:30:00,3,15.76,47.28,bancontact,completed,mobile_app
BK029069,TR02948,RT009,2025-05-27 06:30:00,1,13.82,13.82,debit_card,completed,website
BK029070,TR02948,RT009,2025-06-06 06:30:00,2,16.34,32.68,debit_card,completed,mobile_app
BK029071,TR02948,RT009,2025-06-10 06:30:00,2,17.2,34.4,bancontact,completed,partner_api
BK029072,TR02948,RT009,2025-05-15 06:30:00,3,14.09,42.27,paypal,completed,mobile_app
BK029073,TR02949,RT009,2025-06-03 11:15:00,1,15.09,15.09,ideal,completed,mobile_app
BK029074,TR02949,RT009,2025-05-16 11:15:00,2,14.23,28.46,bancontact,completed,website
BK029075,TR02949,RT009,2025-05-17 11:15:00,1,15.76,15.76,bancontact,completed,partner_api
BK029076,TR02949,RT009,2025-06-04 11:15:00,1,14.5,14.5,credit_card,completed,partner_api
BK029077,TR02949,RT009,2025-06-07 11:15:00,1,12.0,12.0,debit_card,cancelled,website
BK029078,TR02949,RT009,2025-06-04 11:15:00,4,14.5,58.0,ideal,no_show,website
BK029079,TR02949,RT009,2025-05-25 11:15:00,1,12.5,12.5,ideal,completed,website
BK029080,TR02949,RT009,2025-05-16 11:15:00,1,15.0,15.0,bancontact,cancelled,mobile_app
BK029081,TR02949,RT009,2025-06-13 11:15:00,5,11.63,58.15,bancontact,completed,website
BK029082,TR02949,RT009,2025-05-18 11:15:00,1,13.79,13.79,bancontact,completed,partner_api
BK029083,TR02949,RT009,2025-05-28 11:15:00,3,13.02,39.06,debit_card,completed,mobile_app
BK029084,TR02949,RT009,2025-05-24 11:15:00,1,12.65,12.65,paypal,completed,partner_api
BK029085,TR02949,RT009,2025-05-27 11:15:00,2,16.51,33.02,bancontact,completed,partner_api
BK029086,TR02949,RT009,2025-05-25 11:15:00,3,14.77,44.31,bancontact,completed,partner_api
BK029087,TR02949,RT009,2025-06-06 11:15:00,1,13.02,13.02,debit_card,completed,partner_api
BK029088,TR02949,RT009,2025-06-05 11:15:00,3,12.29,36.87,debit_card,completed,mobile_app
BK029089,TR02949,RT009,2025-05-31 11:15:00,1,17.27,17.27,paypal,completed,mobile_app
BK029090,TR02949,RT009,2025-05-31 11:15:00,1,12.68,12.68,bancontact,completed,mobile_app
BK029091,TR02949,RT009,2025-06-05 11:15:00,2,14.65,29.3,paypal,completed,partner_api
BK029092,TR02949,RT009,2025-06-11 11:15:00,2,16.42,32.84,bancontact,completed,mobile_app
BK029093,TR02949,RT009,2025-06-08 11:15:00,2,11.78,23.56,debit_card,completed,partner_api
BK029094,TR02949,RT009,2025-05-18 11:15:00,3,16.55,49.65,ideal,completed,website
BK029095,TR02949,RT009,2025-05-26 11:15:00,2,17.08,34.16,credit_card,completed,mobile_app
BK029096,TR02949,RT009,2025-05-15 11:15:00,3,13.93,41.79,paypal,completed,website
BK029097,TR02949,RT009,2025-05-17 11:15:00,2,12.46,24.92,paypal,completed,website
BK029098,TR02949,RT009,2025-05-24 11:15:00,2,14.9,29.8,debit_card,completed,mobile_app
BK029099,TR02949,RT009,2025-06-11 11:15:00,1,16.21,16.21,credit_card,completed,mobile_app
BK029100,TR02949,RT009,2025-05-26 11:15:00,1,13.43,13.43,ideal,completed,partner_api
BK029101,TR02950,RT009,2025-06-09 16:00:00,3,13.64,40.92,debit_card,completed,website
BK029102,TR02950,RT009,2025-06-05 16:00:00,1,15.13,15.13,debit_card,completed,partner_api
BK029103,TR02950,RT009,2025-05-20 16:00:00,5,13.42,67.1,bancontact,completed,website
BK029104,TR02950,RT009,2025-05-17 16:00:00,1,12.91,12.91,paypal,completed,mobile_app
BK029105,TR02950,RT009,2025-05-19 16:00:00,5,15.12,75.6,bancontact,completed,website
BK029106,TR02950,RT009,2025-06-13 16:00:00,3,13.95,41.85,debit_card,completed,mobile_app
BK029107,TR02950,RT009,2025-05-15 16:00:00,1,16.63,16.63,ideal,completed,partner_api
BK029108,TR02950,RT009,2025-05-23 16:00:00,2,13.58,27.16,paypal,completed,mobile_app
BK029109,TR02950,RT009,2025-05-26 16:00:00,1,16.52,16.52,debit_card,completed,website
BK029110,TR02950,RT009,2025-05-15 16:00:00,3,15.13,45.39,bancontact,completed,mobile_app
BK029111,TR02950,RT009,2025-05-29 16:00:00,4,16.71,66.84,debit_card,no_show,mobile_app
BK029112,TR02950,RT009,2025-05-29 16:00:00,3,16.09,48.27,paypal,completed,partner_api
BK029113,TR02950,RT009,2025-06-11 16:00:00,2,13.06,26.12,bancontact,completed,mobile_app
BK029114,TR02950,RT009,2025-05-18 16:00:00,3,12.29,36.87,debit_card,completed,partner_api
BK029115,TR02950,RT009,2025-06-04 16:00:00,1,17.37,17.37,bancontact,completed,mobile_app
BK029116,TR02950,RT009,2025-06-03 16:00:00,2,11.78,23.56,credit_card,cancelled,mobile_app
BK029117,TR02950,RT009,2025-05-20 16:00:00,3,13.37,40.11,bancontact,no_show,website
BK029118,TR02950,RT009,2025-06-07 16:00:00,3,15.89,47.67,ideal,completed,partner_api
BK029119,TR02951,RT010,2025-05-25 06:00:00,1,23.34,23.34,bancontact,completed,website
BK029120,TR02951,RT010,2025-06-02 06:00:00,2,24.72,49.44,debit_card,cancelled,website
BK029121,TR02951,RT010,2025-05-26 06:00:00,2,18.71,37.42,credit_card,completed,mobile_app
BK029122,TR02951,RT010,2025-05-16 06:00:00,2,24.58,49.16,paypal,completed,mobile_app
BK029123,TR02952,RT010,2025-06-12 14:00:00,1,21.85,21.85,ideal,completed,mobile_app
BK029124,TR02952,RT010,2025-05-26 14:00:00,1,25.42,25.42,bancontact,completed,partner_api
BK029125,TR02952,RT010,2025-06-10 14:00:00,1,27.72,27.72,bancontact,completed,partner_api
BK029126,TR02952,RT010,2025-05-22 14:00:00,2,19.76,39.52,debit_card,completed,website
BK029127,TR02952,RT010,2025-06-05 14:00:00,1,26.84,26.84,ideal,completed,website
BK029128,TR02952,RT010,2025-05-24 14:00:00,1,21.89,21.89,bancontact,completed,mobile_app
BK029129,TR02952,RT010,2025-05-29 14:00:00,2,20.54,41.08,credit_card,completed,mobile_app
BK029130,TR02952,RT010,2025-05-25 14:00:00,1,25.39,25.39,ideal,completed,partner_api
BK029131,TR02953,RT001,2025-06-12 06:45:00,2,11.81,23.62,credit_card,completed,mobile_app
BK029132,TR02953,RT001,2025-05-27 06:45:00,3,14.82,44.46,credit_card,completed,mobile_app
BK029133,TR02953,RT001,2025-05-17 06:45:00,1,11.43,11.43,credit_card,completed,website
BK029134,TR02953,RT001,2025-05-31 06:45:00,1,13.53,13.53,paypal,cancelled,website
BK029135,TR02953,RT001,2025-05-27 06:45:00,2,13.7,27.4,paypal,completed,mobile_app
BK029136,TR02953,RT001,2025-06-03 06:45:00,2,11.79,23.58,ideal,completed,website
BK029137,TR02953,RT001,2025-06-10 06:45:00,2,14.77,29.54,paypal,completed,mobile_app
BK029138,TR02953,RT001,2025-05-30 06:45:00,2,13.42,26.84,ideal,completed,website
BK029139,TR02953,RT001,2025-05-28 06:45:00,3,13.5,40.5,ideal,completed,mobile_app
BK029140,TR02953,RT001,2025-05-24 06:45:00,5,15.13,75.65,bancontact,completed,partner_api
BK029141,TR02953,RT001,2025-06-06 06:45:00,4,13.91,55.64,bancontact,completed,partner_api
BK029142,TR02953,RT001,2025-06-03 06:45:00,2,13.82,27.64,bancontact,completed,mobile_app
BK029143,TR02953,RT001,2025-05-25 06:45:00,2,14.63,29.26,credit_card,completed,website
BK029144,TR02953,RT001,2025-06-01 06:45:00,2,13.81,27.62,paypal,completed,mobile_app
BK029145,TR02953,RT001,2025-05-27 06:45:00,5,12.43,62.15,ideal,completed,partner_api
BK029146,TR02953,RT001,2025-05-27 06:45:00,5,13.05,65.25,bancontact,completed,partner_api
BK029147,TR02953,RT001,2025-05-30 06:45:00,2,15.19,30.38,bancontact,cancelled,mobile_app
BK029148,TR02953,RT001,2025-05-16 06:45:00,2,13.05,26.1,bancontact,completed,partner_api
BK029149,TR02953,RT001,2025-05-19 06:45:00,2,12.95,25.9,paypal,cancelled,partner_api
BK029150,TR02953,RT001,2025-05-26 06:45:00,1,13.56,13.56,ideal,completed,mobile_app
BK029151,TR02953,RT001,2025-05-29 06:45:00,2,12.35,24.7,paypal,completed,website
BK029152,TR02953,RT001,2025-06-11 06:45:00,1,11.54,11.54,credit_card,completed,partner_api
BK029153,TR02954,RT001,2025-06-08 14:45:00,1,13.76,13.76,paypal,completed,mobile_app
BK029154,TR02954,RT001,2025-05-28 14:45:00,1,10.58,10.58,debit_card,completed,website
BK029155,TR02954,RT001,2025-05-18 14:45:00,1,15.53,15.53,debit_card,completed,mobile_app
BK029156,TR02954,RT001,2025-05-21 14:45:00,3,13.22,39.66,credit_card,completed,website
BK029157,TR02954,RT001,2025-05-28 14:45:00,3,12.65,37.95,ideal,completed,partner_api
BK029158,TR02954,RT001,2025-06-14 14:45:00,2,12.74,25.48,credit_card,completed,mobile_app
BK029159,TR02954,RT001,2025-06-07 14:45:00,1,13.14,13.14,debit_card,completed,partner_api
BK029160,TR02954,RT001,2025-05-28 14:45:00,1,12.86,12.86,paypal,completed,mobile_app
BK029161,TR02954,RT001,2025-06-01 14:45:00,1,11.11,11.11,debit_card,completed,website
BK029162,TR02954,RT001,2025-06-06 14:45:00,1,13.55,13.55,paypal,completed,partner_api
BK029163,TR02954,RT001,2025-06-03 14:45:00,3,12.03,36.09,debit_card,completed,partner_api
BK029164,TR02954,RT001,2025-06-09 14:45:00,2,13.04,26.08,bancontact,completed,website
BK029165,TR02954,RT001,2025-05-20 14:45:00,1,11.0,11.0,ideal,completed,mobile_app
BK029166,TR02954,RT001,2025-05-19 14:45:00,3,11.13,33.39,credit_card,completed,mobile_app
BK029167,TR02954,RT001,2025-06-13 14:45:00,4,14.55,58.2,ideal,completed,mobile_app
BK029168,TR02954,RT001,2025-05-17 14:45:00,2,11.2,22.4,credit_card,completed,website
BK029169,TR02954,RT001,2025-05-28 14:45:00,4,13.49,53.96,debit_card,completed,website
BK029170,TR02954,RT001,2025-06-05 14:45:00,2,12.64,25.28,ideal,completed,partner_api
BK029171,TR02954,RT001,2025-06-10 14:45:00,3,11.09,33.27,paypal,completed,website
BK029172,TR02955,RT002,2025-05-24 06:45:00,2,15.8,31.6,debit_card,completed,partner_api
BK029173,TR02955,RT002,2025-05-21 06:45:00,5,16.73,83.65,bancontact,completed,partner_api
BK029174,TR02955,RT002,2025-05-31 06:45:00,3,17.89,53.67,paypal,completed,website
BK029175,TR02955,RT002,2025-06-10 06:45:00,3,13.19,39.57,credit_card,completed,mobile_app
BK029176,TR02955,RT002,2025-05-26 06:45:00,2,14.03,28.06,debit_card,completed,partner_api
BK029177,TR02955,RT002,2025-06-07 06:45:00,1,15.58,15.58,paypal,completed,partner_api
BK029178,TR02955,RT002,2025-06-12 06:45:00,5,16.89,84.45,credit_card,completed,mobile_app
BK029179,TR02955,RT002,2025-05-26 06:45:00,4,15.99,63.96,paypal,no_show,website
BK029180,TR02955,RT002,2025-05-26 06:45:00,2,12.97,25.94,paypal,completed,partner_api
BK029181,TR02955,RT002,2025-05-26 06:45:00,1,13.89,13.89,credit_card,completed,website
BK029182,TR02955,RT002,2025-06-06 06:45:00,2,14.58,29.16,debit_card,completed,partner_api
BK029183,TR02955,RT002,2025-05-19 06:45:00,3,14.33,42.99,ideal,completed,mobile_app
BK029184,TR02955,RT002,2025-06-10 06:45:00,2,15.68,31.36,credit_card,completed,mobile_app
BK029185,TR02955,RT002,2025-05-23 06:45:00,4,14.96,59.84,credit_card,completed,website
BK029186,TR02955,RT002,2025-06-03 06:45:00,1,13.5,13.5,ideal,completed,mobile_app
BK029187,TR02955,RT002,2025-06-02 06:45:00,1,16.94,16.94,bancontact,completed,website
BK029188,TR02956,RT002,2025-06-11 11:30:00,4,16.96,67.84,bancontact,completed,website
BK029189,TR02956,RT002,2025-06-13 11:30:00,2,18.11,36.22,credit_card,completed,partner_api
BK029190,TR02956,RT002,2025-05-27 11:30:00,2,15.86,31.72,credit_card,completed,website
BK029191,TR02956,RT002,2025-05-21 11:30:00,2,13.67,27.34,paypal,completed,mobile_app
BK029192,TR02956,RT002,2025-06-09 11:30:00,2,19.29,38.58,debit_card,completed,website
BK029193,TR02956,RT002,2025-06-11 11:30:00,4,14.17,56.68,paypal,completed,website
BK029194,TR02956,RT002,2025-06-09 11:30:00,1,17.2,17.2,paypal,completed,website
BK029195,TR02956,RT002,2025-05-18 11:30:00,2,16.16,32.32,bancontact,completed,partner_api
BK029196,TR02956,RT002,2025-06-09 11:30:00,1,19.3,19.3,credit_card,completed,partner_api
BK029197,TR02956,RT002,2025-05-26 11:30:00,1,17.39,17.39,bancontact,cancelled,website
BK029198,TR02956,RT002,2025-05-16 11:30:00,2,13.09,26.18,ideal,completed,mobile_app
BK029199,TR02956,RT002,2025-06-08 11:30:00,2,16.9,33.8,bancontact,completed,partner_api
BK029200,TR02956,RT002,2025-05-28 11:30:00,1,19.39,19.39,credit_card,completed,partner_api
BK029201,TR02956,RT002,2025-05-19 11:30:00,1,16.38,16.38,debit_card,completed,partner_api
BK029202,TR02956,RT002,2025-06-09 11:30:00,2,16.68,33.36,bancontact,completed,website
BK029203,TR02957,RT002,2025-05-23 16:30:00,1,14.25,14.25,ideal,completed,partner_api
