incident_id,trip_id,route_id,delay_category,delay_minutes,impact_level,reported_at,resolved_at,is_cascading,affected_passengers
DI02173,TR18278,RT003,traffic_congestion,17,medium,2025-02-01 10:03:00,2025-02-01 10:30:00,false,30
DI02174,TR18302,RT009,road_closure,20,medium,2025-02-01 05:58:00,2025-02-01 06:50:00,false,26
DI02175,TR18303,RT009,traffic_congestion,5,low,2025-02-01 11:19:00,2025-02-01 11:32:00,false,22
DI02176,TR18310,RT001,traffic_congestion,13,medium,2025-02-02 07:55:00,2025-02-02 08:15:00,false,27
DI02177,TR18322,RT002,passenger_boarding,11,medium,2025-02-02 19:11:00,2025-02-02 19:17:00,false,17
DI02178,TR18338,RT006,traffic_congestion,5,low,2025-02-02 18:05:00,2025-02-02 18:15:00,false,34
DI02179,TR18344,RT008,road_closure,36,high,2025-02-02 11:16:00,2025-02-02 12:07:00,false,32
DI02180,TR18354,RT010,traffic_congestion,28,high,2025-02-02 18:01:00,2025-02-02 18:11:00,false,5
DI02181,TR18356,RT001,weather_conditions,37,high,2025-02-03 08:04:00,2025-02-03 08:36:00,false,28
DI02182,TR18369,RT003,traffic_congestion,5,low,2025-02-03 05:59:00,2025-02-03 06:10:00,false,23
DI02183,TR18370,RT003,passenger_boarding,12,medium,2025-02-03 10:05:00,2025-02-03 10:11:00,false,16
DI02184,TR18376,RT004,traffic_congestion,41,critical,2025-02-03 15:33:00,2025-02-03 15:46:00,false,17
DI02185,TR18379,RT005,traffic_congestion,5,low,2025-02-03 11:10:00,2025-02-03 11:37:00,false,4
DI02186,TR18415,RT003,traffic_congestion,15,medium,2025-02-04 05:58:00,2025-02-04 06:14:00,false,34
DI02187,TR18417,RT003,traffic_congestion,13,medium,2025-02-04 13:59:00,2025-02-04 14:18:00,false,22
DI02188,TR18422,RT004,mechanical_issue,44,critical,2025-02-04 15:33:00,2025-02-04 16:59:00,false,16
DI02189,TR18428,RT006,traffic_congestion,14,medium,2025-02-04 10:03:00,2025-02-04 10:24:00,false,27
DI02190,TR18429,RT006,weather_conditions,36,high,2025-02-04 13:55:00,2025-02-04 14:29:00,false,17
DI02191,TR18434,RT008,passenger_boarding,10,low,2025-02-04 06:00:00,2025-02-04 06:10:00,false,26
DI02192,TR18439,RT008,traffic_congestion,20,medium,2025-02-04 19:11:00,2025-02-04 19:24:00,false,31
DI02193,TR18460,RT002,weather_conditions,16,medium,2025-02-05 19:18:00,2025-02-05 20:49:00,false,24
DI02194,TR18468,RT004,passenger_boarding,9,low,2025-02-05 15:35:00,2025-02-05 15:42:00,false,28
DI02195,TR18473,RT006,road_closure,13,medium,2025-02-05 05:58:00,2025-02-05 06:44:00,false,20
DI02196,TR18476,RT006,weather_conditions,17,medium,2025-02-05 18:00:00,2025-02-05 18:38:00,false,23
DI02197,TR18487,RT009,road_closure,5,low,2025-02-05 11:10:00,2025-02-05 11:26:00,false,27
DI02198,TR18489,RT010,traffic_congestion,12,medium,2025-02-05 06:01:00,2025-02-05 06:13:00,false,3
DI02199,TR18492,RT010,passenger_boarding,5,low,2025-02-05 18:03:00,2025-02-05 18:10:00,false,5
DI02200,TR18497,RT001,traffic_congestion,21,high,2025-02-06 13:55:00,2025-02-06 14:10:00,false,27
DI02201,TR18511,RT004,passenger_boarding,10,low,2025-02-06 06:03:00,2025-02-06 06:07:00,false,16
DI02202,TR18520,RT006,passenger_boarding,5,low,2025-02-06 10:02:00,2025-02-06 10:07:00,false,25
DI02203,TR18531,RT008,weather_conditions,5,low,2025-02-06 19:19:00,2025-02-06 21:04:00,false,19
DI02204,TR18541,RT001,road_closure,8,low,2025-02-07 09:55:00,2025-02-07 10:19:00,false,29
DI02205,TR18542,RT001,weather_conditions,13,medium,2025-02-07 11:59:00,2025-02-07 13:18:00,false,19
DI02206,TR18560,RT004,traffic_congestion,6,low,2025-02-07 15:30:00,2025-02-07 15:42:00,false,28
DI02207,TR18579,RT009,traffic_congestion,5,low,2025-02-07 11:13:00,2025-02-07 11:40:00,true,23
DI02208,TR18582,RT010,road_closure,39,high,2025-02-07 09:59:00,2025-02-07 10:25:00,false,4
DI02209,TR18593,RT002,traffic_congestion,19,medium,2025-02-08 05:55:00,2025-02-08 06:08:00,false,21
DI02210,TR18596,RT002,mechanical_issue,44,critical,2025-02-08 14:02:00,2025-02-08 14:57:00,false,23
DI02211,TR18599,RT003,passenger_boarding,17,medium,2025-02-08 06:01:00,2025-02-08 06:07:00,true,18
DI02212,TR18606,RT004,security_check,14,medium,2025-02-08 15:30:00,2025-02-08 15:42:00,false,31
DI02213,TR18609,RT005,weather_conditions,51,critical,2025-02-08 11:14:00,2025-02-08 12:26:00,false,4
DI02214,TR18611,RT006,operational_handover,8,low,2025-02-08 05:57:00,2025-02-08 06:04:00,false,34
DI02215,TR18613,RT006,passenger_boarding,5,low,2025-02-08 13:56:00,2025-02-08 14:00:00,false,34
DI02216,TR18614,RT006,operational_handover,5,low,2025-02-08 18:03:00,2025-02-08 18:16:00,false,13
DI02217,TR18625,RT009,traffic_congestion,10,low,2025-02-08 11:11:00,2025-02-08 11:40:00,false,16
DI02218,TR18644,RT002,passenger_boarding,5,low,2025-02-09 19:18:00,2025-02-09 19:22:00,false,33
DI02219,TR18646,RT003,traffic_congestion,22,high,2025-02-09 10:02:00,2025-02-09 10:15:00,false,16
DI02220,TR18648,RT003,mechanical_issue,18,medium,2025-02-09 17:55:00,2025-02-09 19:18:00,false,25
DI02221,TR18649,RT004,mechanical_issue,52,critical,2025-02-09 06:00:00,2025-02-09 07:06:00,false,23
DI02222,TR18659,RT006,passenger_boarding,5,low,2025-02-09 13:56:00,2025-02-09 14:04:00,false,25
DI02223,TR18660,RT006,operational_handover,18,medium,2025-02-09 17:56:00,2025-02-09 18:02:00,false,24
DI02224,TR18687,RT002,passenger_boarding,5,low,2025-02-10 11:11:00,2025-02-10 11:18:00,false,32
DI02225,TR18693,RT003,passenger_boarding,6,low,2025-02-10 13:58:00,2025-02-10 14:07:00,false,26
DI02226,TR18694,RT003,passenger_boarding,9,low,2025-02-10 18:03:00,2025-02-10 18:06:00,false,31
DI02227,TR18698,RT004,passenger_boarding,8,low,2025-02-10 15:25:00,2025-02-10 15:31:00,false,27
DI02228,TR18699,RT004,traffic_congestion,17,medium,2025-02-10 18:42:00,2025-02-10 19:01:00,false,23
DI02229,TR18721,RT010,operational_handover,5,low,2025-02-10 14:04:00,2025-02-10 14:14:00,false,3
DI02230,TR18730,RT001,weather_conditions,5,low,2025-02-11 19:59:00,2025-02-11 20:46:00,false,28
DI02231,TR18740,RT003,traffic_congestion,7,low,2025-02-11 18:00:00,2025-02-11 18:10:00,false,24
DI02232,TR18763,RT009,mechanical_issue,28,high,2025-02-11 11:14:00,2025-02-11 11:51:00,false,24
DI02233,TR18777,RT002,passenger_boarding,11,medium,2025-02-12 05:55:00,2025-02-12 06:04:00,false,35
DI02234,TR18780,RT002,road_closure,39,high,2025-02-12 14:04:00,2025-02-12 14:56:00,false,29
DI02235,TR18785,RT003,operational_handover,16,medium,2025-02-12 13:59:00,2025-02-12 14:14:00,false,17
DI02236,TR18787,RT004,security_check,15,medium,2025-02-12 05:57:00,2025-02-12 06:13:00,false,28
DI02237,TR18800,RT007,road_closure,38,high,2025-02-12 11:12:00,2025-02-12 12:09:00,false,4
DI02238,TR18809,RT009,operational_handover,9,low,2025-02-12 11:13:00,2025-02-12 11:19:00,false,28
DI02239,TR18811,RT010,mechanical_issue,27,high,2025-02-12 05:55:00,2025-02-12 06:42:00,false,5
DI02240,TR18817,RT001,mechanical_issue,58,critical,2025-02-13 10:04:00,2025-02-13 11:33:00,false,37
DI02241,TR18825,RT002,passenger_boarding,5,low,2025-02-13 11:18:00,2025-02-13 11:23:00,false,24
DI02242,TR18828,RT002,security_check,8,low,2025-02-13 19:11:00,2025-02-13 19:35:00,false,23
DI02243,TR18844,RT006,operational_handover,8,low,2025-02-13 17:57:00,2025-02-13 18:15:00,false,23
DI02244,TR18848,RT008,traffic_congestion,19,medium,2025-02-13 05:56:00,2025-02-13 06:08:00,false,27
DI02245,TR18855,RT009,passenger_boarding,14,medium,2025-02-13 11:16:00,2025-02-13 11:21:00,true,26
DI02246,TR18869,RT002,weather_conditions,24,high,2025-02-14 05:58:00,2025-02-14 07:07:00,false,32
DI02247,TR18871,RT002,weather_conditions,30,high,2025-02-14 11:11:00,2025-02-14 12:36:00,false,33
DI02248,TR18877,RT003,operational_handover,9,low,2025-02-14 13:55:00,2025-02-14 14:02:00,true,18
DI02249,TR18879,RT004,traffic_congestion,11,medium,2025-02-14 06:04:00,2025-02-14 06:20:00,false,27
DI02250,TR18882,RT004,passenger_boarding,9,low,2025-02-14 15:26:00,2025-02-14 15:31:00,false,15
DI02251,TR18885,RT005,traffic_congestion,5,low,2025-02-14 11:17:00,2025-02-14 11:34:00,false,4
DI02252,TR18887,RT006,mechanical_issue,6,low,2025-02-14 05:59:00,2025-02-14 06:56:00,false,21
DI02253,TR18888,RT006,weather_conditions,5,low,2025-02-14 09:56:00,2025-02-14 10:43:00,false,23
DI02254,TR18899,RT008,traffic_congestion,20,medium,2025-02-14 19:13:00,2025-02-14 19:39:00,false,28
DI02255,TR18923,RT003,traffic_congestion,16,medium,2025-02-15 14:01:00,2025-02-15 14:26:00,false,22
DI02256,TR18924,RT003,traffic_congestion,9,low,2025-02-15 18:02:00,2025-02-15 18:27:00,false,24
DI02257,TR18935,RT006,traffic_congestion,6,low,2025-02-15 14:01:00,2025-02-15 14:23:00,false,27
DI02258,TR18947,RT009,road_closure,17,medium,2025-02-15 11:16:00,2025-02-15 11:41:00,true,21
DI02259,TR18966,RT002,security_check,13,medium,2025-02-16 19:15:00,2025-02-16 19:31:00,false,20
DI02260,TR18977,RT005,traffic_congestion,8,low,2025-02-16 11:16:00,2025-02-16 11:42:00,false,3
DI02261,TR19009,RT002,weather_conditions,24,high,2025-02-17 11:10:00,2025-02-17 11:44:00,false,20
DI02262,TR19021,RT004,traffic_congestion,20,medium,2025-02-17 18:41:00,2025-02-17 19:09:00,false,17
DI02263,TR19028,RT006,weather_conditions,18,medium,2025-02-17 18:04:00,2025-02-17 19:12:00,false,31
DI02264,TR19035,RT008,operational_handover,12,medium,2025-02-17 13:59:00,2025-02-17 14:15:00,false,22
DI02265,TR19044,RT010,passenger_boarding,10,low,2025-02-17 17:56:00,2025-02-17 17:59:00,false,4
DI02266,TR19084,RT009,traffic_congestion,17,medium,2025-02-18 05:59:00,2025-02-18 06:20:00,false,28
DI02267,TR19104,RT002,traffic_congestion,19,medium,2025-02-19 19:16:00,2025-02-19 19:28:00,false,23
DI02268,TR19120,RT006,traffic_congestion,20,medium,2025-02-19 18:03:00,2025-02-19 18:20:00,true,17
DI02269,TR19131,RT009,traffic_congestion,17,medium,2025-02-19 11:20:00,2025-02-19 11:50:00,false,31
DI02270,TR19136,RT010,traffic_congestion,6,low,2025-02-19 18:01:00,2025-02-19 18:13:00,false,3
DI02271,TR19150,RT002,passenger_boarding,15,medium,2025-02-20 19:14:00,2025-02-20 19:22:00,false,28
DI02272,TR19151,RT003,weather_conditions,11,medium,2025-02-20 06:03:00,2025-02-20 07:10:00,false,27
DI02273,TR19164,RT006,traffic_congestion,6,low,2025-02-20 09:58:00,2025-02-20 10:14:00,false,23
DI02274,TR19172,RT008,security_check,16,medium,2025-02-20 11:18:00,2025-02-20 11:31:00,false,29
DI02275,TR19181,RT010,traffic_congestion,7,low,2025-02-20 14:03:00,2025-02-20 14:30:00,false,5
DI02276,TR19197,RT003,operational_handover,5,low,2025-02-21 06:04:00,2025-02-21 06:19:00,false,22
DI02277,TR19200,RT003,traffic_congestion,6,low,2025-02-21 18:01:00,2025-02-21 18:30:00,false,30
DI02278,TR19204,RT004,weather_conditions,21,high,2025-02-21 15:28:00,2025-02-21 16:22:00,false,15
DI02279,TR19210,RT006,passenger_boarding,6,low,2025-02-21 10:00:00,2025-02-21 10:05:00,true,15
DI02280,TR19212,RT006,operational_handover,15,medium,2025-02-21 18:03:00,2025-02-21 18:13:00,false,19
DI02281,TR19222,RT009,operational_handover,15,medium,2025-02-21 05:55:00,2025-02-21 06:11:00,false,31
DI02282,TR19233,RT001,passenger_boarding,5,low,2025-02-22 14:03:00,2025-02-22 14:13:00,false,34
DI02283,TR19235,RT001,traffic_congestion,5,low,2025-02-22 18:00:00,2025-02-22 18:15:00,true,20
DI02284,TR19239,RT002,mechanical_issue,35,high,2025-02-22 11:12:00,2025-02-22 12:03:00,false,27
DI02285,TR19244,RT003,traffic_congestion,10,low,2025-02-22 09:59:00,2025-02-22 10:12:00,false,32
DI02286,TR19257,RT006,traffic_congestion,6,low,2025-02-22 14:02:00,2025-02-22 14:12:00,false,27
DI02287,TR19268,RT009,mechanical_issue,40,high,2025-02-22 06:02:00,2025-02-22 06:59:00,false,36
DI02288,TR19299,RT005,passenger_boarding,5,low,2025-02-23 11:17:00,2025-02-23 11:26:00,false,4
DI02289,TR19301,RT006,traffic_congestion,5,low,2025-02-23 06:03:00,2025-02-23 06:22:00,false,25
DI02290,TR19310,RT008,traffic_congestion,5,low,2025-02-23 11:20:00,2025-02-23 11:48:00,false,21
DI02291,TR19342,RT004,traffic_congestion,5,low,2025-02-24 15:35:00,2025-02-24 15:47:00,false,27
DI02292,TR19361,RT009,weather_conditions,35,high,2025-02-24 11:17:00,2025-02-24 12:41:00,false,27
DI02293,TR19363,RT010,mechanical_issue,31,high,2025-02-24 05:56:00,2025-02-24 06:36:00,false,4
DI02294,TR19368,RT001,road_closure,17,medium,2025-02-25 08:04:00,2025-02-25 08:58:00,false,14
DI02295,TR19380,RT002,operational_handover,17,medium,2025-02-25 19:10:00,2025-02-25 19:26:00,false,20
DI02296,TR19382,RT003,mechanical_issue,44,critical,2025-02-25 10:00:00,2025-02-25 10:49:00,true,20
DI02297,TR19384,RT003,traffic_congestion,16,medium,2025-02-25 18:00:00,2025-02-25 18:11:00,false,22
DI02298,TR19388,RT004,operational_handover,18,medium,2025-02-25 15:27:00,2025-02-25 15:37:00,true,27
DI02299,TR19393,RT006,passenger_boarding,10,low,2025-02-25 06:05:00,2025-02-25 06:13:00,false,17
DI02300,TR19400,RT008,traffic_congestion,5,low,2025-02-25 06:00:00,2025-02-25 06:10:00,false,30
DI02301,TR19407,RT009,traffic_congestion,20,medium,2025-02-25 11:20:00,2025-02-25 11:33:00,false,17
DI02302,TR19426,RT002,operational_handover,5,low,2025-02-26 19:20:00,2025-02-26 19:40:00,false,28
DI02303,TR19429,RT003,weather_conditions,21,high,2025-02-26 13:56:00,2025-02-26 15:51:00,false,20
DI02304,TR19434,RT004,traffic_congestion,27,high,2025-02-26 15:30:00,2025-02-26 15:56:00,false,32
DI02305,TR19451,RT008,mechanical_issue,22,high,2025-02-26 19:10:00,2025-02-26 19:50:00,false,26
DI02306,TR19464,RT001,traffic_congestion,5,low,2025-02-27 15:56:00,2025-02-27 16:17:00,false,22
DI02307,TR19487,RT006,passenger_boarding,5,low,2025-02-27 13:55:00,2025-02-27 13:58:00,false,14
DI02308,TR19516,RT002,traffic_congestion,9,low,2025-02-28 14:00:00,2025-02-28 14:20:00,false,17
DI02309,TR19519,RT003,road_closure,10,low,2025-02-28 05:56:00,2025-02-28 06:34:00,false,28
DI02310,TR19534,RT006,traffic_congestion,5,low,2025-02-28 18:01:00,2025-02-28 18:27:00,false,29
DI02311,TR19540,RT008,passenger_boarding,8,low,2025-02-28 11:10:00,2025-02-28 11:17:00,false,33
DI02312,TR19561,RT002,security_check,8,low,2025-03-01 11:16:00,2025-03-01 11:26:00,false,23
DI02313,TR19562,RT002,weather_conditions,36,high,2025-03-01 13:57:00,2025-03-01 14:30:00,false,21
DI02314,TR19566,RT003,operational_handover,5,low,2025-03-01 09:59:00,2025-03-01 10:05:00,true,33
DI02315,TR19568,RT003,mechanical_issue,5,low,2025-03-01 17:59:00,2025-03-01 18:47:00,false,38
DI02316,TR19572,RT004,traffic_congestion,6,low,2025-03-01 15:29:00,2025-03-01 15:50:00,false,23
DI02317,TR19573,RT004,road_closure,27,high,2025-03-01 18:45:00,2025-03-01 19:34:00,false,20
DI02318,TR19575,RT005,traffic_congestion,8,low,2025-03-01 11:19:00,2025-03-01 11:35:00,false,5
DI02319,TR19586,RT008,operational_handover,5,low,2025-03-01 11:15:00,2025-03-01 11:31:00,false,32
DI02320,TR19590,RT009,passenger_boarding,6,low,2025-03-01 06:05:00,2025-03-01 06:12:00,false,36
DI02321,TR19610,RT002,passenger_boarding,5,low,2025-03-02 19:20:00,2025-03-02 19:30:00,false,36
DI02322,TR19612,RT003,traffic_congestion,5,low,2025-03-02 10:03:00,2025-03-02 10:14:00,false,20
DI02323,TR19619,RT004,weather_conditions,15,medium,2025-03-02 18:41:00,2025-03-02 19:20:00,false,17
DI02324,TR19620,RT005,traffic_congestion,10,low,2025-03-02 05:58:00,2025-03-02 06:08:00,false,6
DI02325,TR19624,RT006,weather_conditions,60,critical,2025-03-02 10:00:00,2025-03-02 11:42:00,true,21
DI02326,TR19632,RT008,weather_conditions,50,critical,2025-03-02 11:11:00,2025-03-02 13:02:00,false,42
DI02327,TR19637,RT009,weather_conditions,7,low,2025-03-02 11:14:00,2025-03-02 11:44:00,false,28
DI02328,TR19653,RT002,road_closure,5,low,2025-03-03 11:11:00,2025-03-03 11:53:00,false,40
DI02329,TR19659,RT003,traffic_congestion,12,medium,2025-03-03 14:01:00,2025-03-03 14:28:00,false,25
DI02330,TR19683,RT009,traffic_congestion,18,medium,2025-03-03 11:13:00,2025-03-03 11:28:00,false,27
DI02331,TR19693,RT001,security_check,9,low,2025-03-04 14:02:00,2025-03-04 14:25:00,false,31
DI02332,TR19702,RT002,passenger_boarding,5,low,2025-03-04 19:11:00,2025-03-04 19:15:00,false,33
DI02333,TR19705,RT003,passenger_boarding,10,low,2025-03-04 13:57:00,2025-03-04 14:05:00,false,21
DI02334,TR19706,RT003,passenger_boarding,8,low,2025-03-04 17:59:00,2025-03-04 18:09:00,false,37
DI02335,TR19711,RT004,traffic_congestion,26,high,2025-03-04 18:43:00,2025-03-04 18:53:00,false,34
DI02336,TR19718,RT006,traffic_congestion,5,low,2025-03-04 18:05:00,2025-03-04 18:19:00,false,33
DI02337,TR19729,RT009,traffic_congestion,16,medium,2025-03-04 11:20:00,2025-03-04 11:48:00,true,37
DI02338,TR19756,RT004,passenger_boarding,9,low,2025-03-05 15:34:00,2025-03-05 15:42:00,false,26
DI02339,TR19757,RT004,operational_handover,9,low,2025-03-05 18:43:00,2025-03-05 18:51:00,false,24
DI02340,TR19761,RT006,operational_handover,6,low,2025-03-05 05:57:00,2025-03-05 06:11:00,false,33
DI02341,TR19768,RT008,operational_handover,13,medium,2025-03-05 05:59:00,2025-03-05 06:17:00,false,32
DI02342,TR19778,RT010,traffic_congestion,9,low,2025-03-05 09:56:00,2025-03-05 10:20:00,false,4
DI02343,TR19779,RT010,road_closure,5,low,2025-03-05 13:57:00,2025-03-05 14:38:00,false,5
DI02344,TR19796,RT003,weather_conditions,33,high,2025-03-06 09:57:00,2025-03-06 11:31:00,false,36
DI02345,TR19797,RT003,weather_conditions,23,high,2025-03-06 14:04:00,2025-03-06 16:02:00,false,30
DI02346,TR19803,RT004,security_check,35,high,2025-03-06 18:40:00,2025-03-06 19:03:00,false,35
DI02347,TR19807,RT006,traffic_congestion,21,high,2025-03-06 06:00:00,2025-03-06 06:27:00,false,32
DI02348,TR19819,RT008,road_closure,28,high,2025-03-06 19:12:00,2025-03-06 19:31:00,false,46
DI02349,TR19821,RT009,mechanical_issue,16,medium,2025-03-06 11:11:00,2025-03-06 12:35:00,true,24
DI02350,TR19849,RT004,passenger_boarding,6,low,2025-03-07 18:50:00,2025-03-07 18:54:00,false,37
DI02351,TR19856,RT006,mechanical_issue,22,high,2025-03-07 18:01:00,2025-03-07 18:23:00,false,33
DI02352,TR19883,RT002,traffic_congestion,15,medium,2025-03-08 11:18:00,2025-03-08 11:38:00,false,26
DI02353,TR19886,RT002,weather_conditions,21,high,2025-03-08 19:20:00,2025-03-08 20:38:00,false,37
DI02354,TR19889,RT003,operational_handover,12,medium,2025-03-08 13:57:00,2025-03-08 14:14:00,true,22
DI02355,TR19891,RT004,mechanical_issue,5,low,2025-03-08 06:03:00,2025-03-08 07:01:00,false,18
DI02356,TR19894,RT004,weather_conditions,66,critical,2025-03-08 15:31:00,2025-03-08 16:08:00,false,22
DI02357,TR19904,RT007,traffic_congestion,5,low,2025-03-08 11:15:00,2025-03-08 11:37:00,false,3
DI02358,TR19912,RT009,traffic_congestion,5,low,2025-03-08 05:55:00,2025-03-08 06:25:00,false,30
DI02359,TR19919,RT001,traffic_congestion,21,high,2025-03-09 06:02:00,2025-03-09 06:28:00,false,44
DI02360,TR19937,RT004,traffic_congestion,27,high,2025-03-09 06:00:00,2025-03-09 06:28:00,false,36
DI02361,TR19941,RT004,traffic_congestion,21,high,2025-03-09 18:49:00,2025-03-09 19:07:00,false,30
DI02362,TR19975,RT002,road_closure,25,high,2025-03-10 11:11:00,2025-03-10 11:36:00,false,35
DI02363,TR19976,RT002,road_closure,25,high,2025-03-10 13:58:00,2025-03-10 14:28:00,false,35
DI02364,TR19991,RT006,traffic_congestion,5,low,2025-03-10 06:02:00,2025-03-10 06:15:00,false,30
DI02365,TR19993,RT006,traffic_congestion,27,high,2025-03-10 14:05:00,2025-03-10 14:30:00,false,17
DI02366,TR20003,RT008,traffic_congestion,10,low,2025-03-10 19:19:00,2025-03-10 19:32:00,false,30
DI02367,TR20017,RT001,passenger_boarding,8,low,2025-03-11 18:03:00,2025-03-11 18:12:00,false,29
DI02368,TR20019,RT002,passenger_boarding,5,low,2025-03-11 06:00:00,2025-03-11 06:04:00,false,31
DI02369,TR20025,RT003,passenger_boarding,11,medium,2025-03-11 06:02:00,2025-03-11 06:10:00,false,26
DI02370,TR20026,RT003,operational_handover,9,low,2025-03-11 10:04:00,2025-03-11 10:22:00,false,18
DI02371,TR20028,RT003,traffic_congestion,6,low,2025-03-11 17:55:00,2025-03-11 18:11:00,false,36
DI02372,TR20030,RT004,road_closure,29,high,2025-03-11 09:17:00,2025-03-11 10:08:00,false,30
DI02373,TR20039,RT006,traffic_congestion,14,medium,2025-03-11 14:01:00,2025-03-11 14:31:00,false,27
DI02374,TR20063,RT001,weather_conditions,12,medium,2025-03-12 18:01:00,2025-03-12 19:57:00,false,36
DI02375,TR20081,RT005,traffic_congestion,12,medium,2025-03-12 11:19:00,2025-03-12 11:37:00,false,5
DI02376,TR20090,RT008,weather_conditions,31,high,2025-03-12 05:56:00,2025-03-12 06:59:00,false,24
DI02377,TR20118,RT003,traffic_congestion,10,low,2025-03-13 10:02:00,2025-03-13 10:25:00,false,36
DI02378,TR20124,RT004,weather_conditions,7,low,2025-03-13 15:35:00,2025-03-13 16:19:00,false,26
DI02379,TR20125,RT004,passenger_boarding,13,medium,2025-03-13 18:42:00,2025-03-13 18:50:00,false,19
DI02380,TR20143,RT009,mechanical_issue,7,low,2025-03-13 11:18:00,2025-03-13 12:05:00,false,37
DI02381,TR20162,RT002,weather_conditions,19,medium,2025-03-14 19:20:00,2025-03-14 20:06:00,false,27
